編號,語別,詞語,語源,義項,詞類,等級,翻譯,分類,近義詞,反義詞,相關詞,附註
702615,23,likuljaw,PAN29912,3230207,,S,豹,07動物(含昆蟲),,,,
702622,23,liljualjuas,,3230608,,S,綠色,22顏色,,,,
702625,23,lima,,3230005,,B,五,01數字計量,,,,
702625,23,lima,PAN32003,3230138,,B,手,06身體部位,,,,
702629,23,lima puluq,,3230029,,B,五十,01數字計量,,,,
702635,23,limquin,,3230792,,S,吞,27飲食,,,,
702651,23,lingedavan,,3230484,,B,生日,13時間,,,,
702672,23,liqu,PAN30357,3230177,,I,脖子,06身體部位,,,,
702681,23,liyaw,,3230936,,B,多,32特徵,,,,
702688,23,ljaceng,PAN30319,3230580,,I,青菜,21食物(非植物),,,,
702690,23,ljadjek,,3230412,,U,露水,11自然景觀,,,,
702705,23,ljaki,,3231087,,U,雖然,36助詞或其他,,,,
702706,23,ljakidjur,,3230300,,U,咬人貓,08植物,,,,
702714,23,ljaljeqel,,3230934,,B,冷(氣候),32特徵,,,,
702743,23,ljaqas,,3230423,,U,霜,11自然景觀,,,,
702747,23,ljaqic,,3230919,,U,疤,31生老病死傷,,,,
702753,23,ljasuasuak,,3230401,,U,崇山峻嶺,10山川地理,,,,
702769,23,ljavek,PAN27170,3230427,,S,海邊,11自然景觀,,,,
702772,23,ljaves,,3230308,,B,番石榴,08植物,,,,
702791,23,ljelet,,3230185,,I,嘴唇,06身體部位,,,,
702803,23,ljemama,,3230861,,I,燒(如燒稻草),30生活作息,,,,
702806,23,ljemaqeljaq,,3230736,,S,搔癢,26肢體動作,,,,
702807,23,ljemaui,,3230817,,I,答應,28認知感官,,,,
702808,23,ljemaumuq,,3230926,,S,化膿,31生老病死傷,,,,
702824,23,ljemengis,,3230891,,S,燒(如燒獵物的毛),30生活作息,,,,
702847,23,ljemuceljuc,,3230765,,U,揉搓(衣物),26肢體動作,,,,
702853,23,ljeqaqecev,,3230042,,S,一雙,01數字計量,,,,
702854,23,ljeqeljeqan,,3230183,,U,腋窩,06身體部位,,,,
702855,23,ljequ,,3230199,,B,貓頭鷹,07動物(含昆蟲),,,,
702860,23,ljevavaw,,3230699,,U,爬高,26肢體動作,,,,
702888,23,ljinay,,3230318,,B,雨傘,09物品(不含食品),,,,
702900,23,ljiv,PAN30248,3230393,,U,岩洞,10山川地理,,,,
702902,23,ljivanger,,3230301,,U,山胡椒,08植物,,,,
702903,23,ljivu,,3230244,,S,窩巢,07動物(含昆蟲),,,,
702910,23,ljumay,,3230288,,U,麥,08植物,,,,
702917,23,ljungpaw,,3230553,,U,傳統女上衣,18織布服飾,,,,
702923,23,ljusepit,PAN30856,3230947,,I,薄,32特徵,,,,
702929,23,lubuk,,3230348,,U,袋子,09物品(不含食品),,,,
702935,23,lukuc,PAN27048,3230283,,S,山蘇,08植物,,,,
702948,23,lumeljak,,3230988,,I,軟,32特徵,,,,
702952,23,luni,,3230420,,I,地震,11自然景觀,,,,
702989,23,maca,PAN30830,3230133,,B,眼睛,06身體部位,,,,
703000,23,macam,,3230962,,I,辣,32特徵,,,,
703002,23,macaqu,,3230830,,B,會(做某事),28認知感官,,,,
703007,23,macay,,3230907,,U,死亡,31生老病死傷,,,,
703035,23,maculja,,3230799,,I,餓,27飲食,,,,
703036,23,maculju,,3230793,,S,燙到,27飲食,,,,
703036,23,maculju,,3230960,,U,燙,32特徵,,,,
703037,23,maculjuculju,,3230998,,U,溫的,32特徵,,,,
703042,23,macunuq,,3231029,,U,崩落,34其他,,,,
703056,23,madjapeng,,3230980,,U,稀爛的,32特徵,,,,
703074,23,madringay,,3231043,,U,(被)陷中,34其他,,,,
703075,23,madriyal,,3230916,,U,跛腳,31生老病死傷,,,,
703097,23,maipuq,,3230691,,U,跌倒,26肢體動作,,,,
703098,23,maisu,,3230775,,U,搗,26肢體動作,,,,
703098,23,maisu,,3230871,,U,碾(米),30生活作息,,,,
703114,23,makalaing,,3230663,,I,追,25行動,,,,
703119,23,makapalak,,3230961,,I,壞掉,32特徵,,,,
703138,23,makinamalji,,3230838,,I,生氣,29情緒思維,,,,
703144,23,makuda,,3230074,,B,怎麼,03疑問詞,,,,
703146,23,makudakuda,,3230069,,U,何時(未發生),03疑問詞,,,,
703149,23,makulung,,3231094,,U,傻瓜,36助詞或其他,,,,
703151,23,makuya,,3230542,,U,破掉,18織布服飾,,,,
703156,23,malaing,,3230783,,B,隨意,26肢體動作,,,,
703166,23,malap,,3230687,,I,拿取,26肢體動作,,,,
703171,23,maledep,702525,3230430,,B,日落,11自然景觀,,,,
703173,23,malegeleg,,3230742,,U,振動,26肢體動作,,,,
703174,23,maleping,,3230646,,U,翻倒,25行動,,,,
703175,23,maleva,,3230837,,I,高興,29情緒思維,,,,
703175,23,maleva,,3230841,,I,快樂,29情緒思維,,,,
703186,23,malingaw,,3230893,,U,尿急,30生活作息,,,,
703214,23,maljialjiya,,3230462,,U,清晨,13時間,,,,
703223,23,malugalug,,3231021,,I,被搖動,34其他,,,,
703223,23,malugalug,,3230739,,U,晃動,26肢體動作,,,,
703227,23,maluljay,,3230955,,I,累,32特徵,,,,
703228,23,malum,,3231004,,B,成熟(果實),32特徵,,,,
703228,23,malum,,3230944,,S,熟(水果),32特徵,,,,
703239,23,mamaw,,3230614,,I,相同,24抽象名詞,,,,
703244,23,manadip,,3230879,,S,釣魚,30生活作息,,,,
703249,23,manasika,,3230065,,S,所以,02代名詞、指示詞,,,,
703255,23,mangilu,,3230924,,B,痠痛,31生老病死傷,,,,
703259,23,manguaqan,,3230626,,U,利益,24抽象名詞,,,,
703265,23,manu tima,,3230071,,B,是哪一個,03疑問詞,,,,
703295,23,mapaseqetju,,3230909,,U,受傷,31生老病死傷,,,,
703304,23,mapeljuq,,3231005,,B,滿,32特徵,,,,
703314,23,mapida,,3230076,,B,多少(指人數),03疑問詞,,,,
703328,23,mapulaw,,3230941,,B,酒醉,32特徵,,,,
703337,23,maqacuvucuvung,,3230125,,U,青年,05人物、身分,,,,
703338,23,maqacuvucuvung a vavayan,,3230129,,B,小姐(未婚女性),05人物、身分,,,,
703362,23,maqati,,3231093,,B,可以(做某事),36助詞或其他,,,,
703362,23,maqati,,3231009,,U,能夠,33助動詞,,,,
703386,23,maqiyu,,3230882,,S,燒焦,30生活作息,,,,
703400,23,maqusaw,,3230797,,I,渴,27飲食,,,,
703417,23,marekutj,,3230834,,S,害怕,29情緒思維,,,,
703424,23,maretarev,,3230095,,U,姻親,04親屬稱謂,,,,
703428,23,marevaljaw,,3230093,,S,夫妻,04親屬稱謂,,,,
703432,23,mariljay,,3230927,,U,瘦(身形),32特徵,,,,
703434,23,marivu,,3230776,,I,打架,26肢體動作,,,,
703449,23,maruqalu,,3230396,,U,峽谷,10山川地理,,,,
703451,23,maruqu,,3230705,,U,滾落,26肢體動作,,,,
703461,23,masalu,,3231048,,B,謝謝,34其他,,,,
703461,23,masalu,,3230818,,I,相信,28認知感官,,,,
703500,23,masengeseng,,3230844,,B,工作,30生活作息,,,,
703508,23,masevec,,3230991,,U,直,32特徵,,,,
703514,23,masi…,,3230667,,B,攜帶(如帶傘),25行動,,,,
703519,23,masik,,3230501,,U,鋤草,15農耕,,,,
703537,23,masukencengelj,,3230478,,B,下午,13時間,,,,
703540,23,masukungay,,3230950,,S,乾淨,32特徵,,,,
703541,23,masulem,,3230431,,B,天黑,11自然景觀,,,,
703542,23,masulesulem,,3230464,,S,傍晚,13時間,,,,
703556,23,masutjugut,,3230532,,S,播種祭,17宗教,,,,
703577,23,matjalaw,PAN28363,3230838,,I,生氣,29情緒思維,,,,
703584,23,matjaq,,3230946,,S,未熟的(如這塊肉是生的),32特徵,,,,
703584,23,matjaq,,3230973,,U,未成熟的(果實),32特徵,,,,
703598,23,matjeveng,,3230996,,U,淋濕,32特徵,,,,
703609,23,maudemid,,3230972,,U,脆弱(如木頭),32特徵,,,,
703613,23,maulaw,707413,3230910,,S,遺失,31生老病死傷,,,,
703626,23,mavacuk,,3230510,,S,開墾,15農耕,,,,
703628,23,mavaday,,3230666,,S,分開,25行動,,,,
703641,23,mavavuvavuy,,3230677,,B,爬行,25行動,,,,
703654,23,mavetu,,3230795,,S,飽食,27飲食,,,,
703656,23,mavilad,,3230644,,I,逃跑,25行動,,,,
703658,23,mavuca,,3230967,,S,瞎了,32特徵,,,,
703661,23,mavulaqut,,3230949,,B,懶惰,32特徵,,,,
703665,23,mavungelay,,3230913,,S,懷孕,31生老病死傷,,,,
703667,23,mawqadaw,,3230460,,I,白天,13時間,,,,
703668,23,maya,,3231052,,B,不要,35否定詞,,,,
703668,23,maya,,3231056,,B,不要(祈使句用),35否定詞,,,,
703673,23,mayatucu,,3231081,,S,如此,36助詞或其他,,,,
703677,23,mazaljum,,3230425,,I,水災,11自然景觀,,,,
703685,23,mazekel,,3230794,,S,噎到,27飲食,,,,
703686,23,mazeli,,3230955,,I,累,32特徵,,,,
703695,23,medjek,,3230895,,U,燃燒,30生活作息,,,,
703704,23,meljay,,3230432,,B,雨停,11自然景觀,,,,
703706,23,menacidiljan,,3230613,,U,獨自一人,24抽象名詞,,,,
703717,23,meqaca,,3230650,,I,成長,25行動,,,,
703717,23,meqaca,,3230918,,S,生長,31生老病死傷,,,,
703722,23,merecaucaw,,3230981,,S,壯碩,32特徵,,,,
703729,23,mesuaw,,3230862,,U,打哈欠,30生活作息,,,,
703738,23,mezangal,,3230650,,I,成長,25行動,,,,
703744,23,migacalj,,3230847,,B,起床,30生活作息,,,,
703746,23,migereger,,3230697,,U,發抖,26肢體動作,,,,
703756,23,milingan,,3230479,,B,時間,13時間,,,,
703768,23,mincelaq,,3231015,,S,裂開,34其他,,,,
703770,23,minevalak,,3230964,,U,腫,32特徵,,,,
703771,23,minglayapanga,,3230640,,I,飛,25行動,,,,
703774,23,minpetj,,3230845,,B,停止,30生活作息,,,,
703778,23,minqut,,3230670,,B,出現,25行動,,,,
703785,23,mintjuljuk,,3230681,,I,跳躍,26肢體動作,,,,
703786,23,mintjus,,3230840,,S,嚇一跳,29情緒思維,,,,
703794,23,mipuq,,3230749,,S,弄倒,26肢體動作,,,,
703797,23,mirau,,3230547,,I,染色,18織布服飾,,,,
703801,23,miseleman,,3230463,,S,黑暗,13時間,,,,
703804,23,misepi ta nakuya,,3230858,,S,做惡夢,30生活作息,,,,
703806,23,misiq,,3230849,,U,小便,30生活作息,,,,
703808,23,misuaw,,3230862,,U,打哈欠,30生活作息,,,,
703810,23,mitung,,3230668,,B,著衣,25行動,,,,
703815,23,mudingan,PAN30318,3230134,,B,臉,06身體部位,,,,
703818,23,mukaw,,3230298,,U,過貓,08植物,,,,
703822,23,mulaviq,,3231017,,U,溢出,34其他,,,,
703826,23,mumalj,,3231066,,I,再,36助詞或其他,,,,
703844,23,mutjaq,,3230789,,I,吐,27飲食,,,,
703848,23,nabi,,3230367,,S,湯鍋,09物品(不含食品),,,,
703849,23,nacemavulid,,3230703,,I,扛,26肢體動作,,,,
703858,23,nakemaladray,,3230722,,I,提著,26肢體動作,,,,
703859,23,nakemali,,3230709,,S,挖掘,26肢體動作,,,,
703875,23,nakuyangata,,3231072,,U,不該,36助詞或其他,,,,
703898,23,namakakaizuazua,,3230624,,S,各式各樣,24抽象名詞,,,,
703899,23,namakakayzuwazuwa,,3230041,,S,種類,01數字計量,,,,
703900,23,namakelu,,3230654,,U,(植物的果實)掉落,25行動,,,,
703919,23,namangetjez,,3230636,,B,來,25行動,,,,
703929,23,namapeljuq,,3230992,,U,滿了,32特徵,,,,
703947,23,namasusidang,,3230983,,U,鈍的(指刀鋒),32特徵,,,,
703960,23,nametad,,3230954,,I,乾的,32特徵,,,,
703962,23,namigacalj,,3230672,,B,站立,25行動,,,,
703974,23,nanguanguaq,,3230993,,U,好的,32特徵,,,,
703975,23,nanguaq,,3231047,,U,好,34其他,,,,
703977,23,nanguwaq,,3231061,,U,好的(沒問題),36助詞或其他,,,,
703990,23,napeniliq,,3230727,,I,挑選,26肢體動作,,,,
703997,23,naqemereng,,3230700,,I,躺,26肢體動作,,,,
703999,23,naqemiladj,,3230671,,B,坐,25行動,,,,
703999,23,naqemiladj,,3230683,,B,坐下,26肢體動作,,,,
704008,23,nasedjekec,,3231019,,S,黏著(有東西附著),34其他,,,,
704030,23,natemapulju,,3230707,,I,抱,26肢體動作,,,,
704043,23,navaik,,3230676,,B,去了,25行動,,,,
704051,23,neka,,3231050,,B,沒有,34其他,,,,
704051,23,neka,,3231055,,B,沒有(表擁有的否定詞),35否定詞,,,,
704059,23,ngaci,,3230237,,U,蝸牛,07動物(含昆蟲),,,,
704063,23,ngadan,PAN30393,3230106,,B,名字,05人物、身分,,,,
704065,23,ngadjay,PAN32603,3230160,,I,口水,06身體部位,,,,
704070,23,ngasa,,3230389,,I,縫隙,10山川地理,,,,
704072,23,ngayngay,,3230122,,U,客家人,05人物、身分,,,,
704086,23,ngilengil,,3230269,,U,香菇,08植物,,,,
704092,23,ngiyau,,3230191,,B,貓,07動物(含昆蟲),,,,
704098,23,ngudjus,,3230140,,B,鼻子,06身體部位,,,,
704105,23,ni,,3231091,,B,屬格標記(單數),36助詞或其他,,,,
704114,23,niciubi,,3230480,,B,星期日,13時間,,,,
704120,23,nima,,3230073,,U,是誰的,03疑問詞,,,,
704121,23,nimadju,,3230057,,B,他的,02代名詞、指示詞,,,,
704122,23,nimitja,,3230053,,B,我們的(排除式),02代名詞、指示詞,,,,
704123,23,nimun,,3230052,,B,你們的,02代名詞、指示詞,,,,
704124,23,ninzng,,3230284,,U,胡蘿蔔,08植物,,,,
704125,23,nisun,,3230055,,B,你的,02代名詞、指示詞,,,,
704126,23,nitjen,,3230060,,B,咱們的,02代名詞、指示詞,,,,
704128,23,niyaken,,3230056,,B,我的,02代名詞、指示詞,,,,
704129,23,niyamadju,,3230054,,B,他們的,02代名詞、指示詞,,,,
704131,23,nu,,3231079,,U,如果,36助詞或其他,,,,
704140,23,nuicavilj,,3230454,,U,明年,13時間,,,,
704150,23,nupacunen,,3230678,,B,看起來,25行動,,,,
704152,23,nusaunianga,,3230469,,I,待會兒,13時間,,,,
704156,23,nusikasepatj,,3230470,,S,大後天,13時間,,,,
704157,23,nusikatjelu,,3230472,,S,後天,13時間,,,,
704160,23,nutiyaw,,3230457,,B,明天,13時間,,,,
704162,23,nutjaivililj,,3230474,,S,以後,13時間,,,,
704179,23,pacalivat,,3231028,,S,超過,34其他,,,,
704205,23,pacun,,3230806,,B,看,28認知感官,,,,
704208,23,pacuwal,,3230897,,S,模仿,30生活作息,,,,
704212,23,paday,,3230253,,I,稻穀,08植物,,,,
704212,23,paday,,3230578,,U,白米,21食物(非植物),,,,
704219,23,padjaljedjalj,,3230465,,I,接續,13時間,,,,
704238,23,pagidigidi,,3230492,,I,旁邊,14空間,,,,
704248,23,paisu,SPA001,3230310,,B,錢,09物品(不含食品),,,,
704257,23,paka…,,3230813,,U,感覺,28認知感官,,,,
704267,23,pakaleva,,3231011,,I,慶祝,33助動詞,,,,
704276,23,pakan,,3230757,,I,餵食,26肢體動作,,,,
704291,23,pakazelju,,3230531,,S,祖靈祭,17宗教,,,,
704295,23,pakelay,,3230896,,U,懸掛,30生活作息,,,,
704303,23,pakirimu,,3231064,,S,立即,36助詞或其他,,,,
704321,23,palalj,,3230235,,S,翅膀,07動物(含昆蟲),,,,
704323,23,palamu,,3230477,,S,一下子,13時間,,,,
704323,23,palamu,,3231070,,U,暫時(離開一下),36助詞或其他,,,,
704329,23,palemek,,3231010,,U,可能,33助動詞,,,,
704333,23,palidring,,3230574,,U,車子,20交通,,,,
704336,23,palisi,PAN27271,3230527,,I,禁忌,17宗教,,,,
704347,23,paljavak,,3230559,,U,男用遮陰布,18織布服飾,,,,
704356,23,paljing,PAN30538,3230437,,B,門,12建築,,,,
704362,23,pan,PAN30815,3230518,,S,餌,16狩獵,,,,
704363,23,pana,,3230386,,I,河流,10山川地理,,,,
704364,23,panadip,,3230333,,S,釣竿,09物品(不含食品),,,,
704364,23,panadip,,3230347,,U,釣竿,09物品(不含食品),,,,
704376,23,pangudralj,PAN27380,3230270,,U,鳳梨,08植物,,,,
704386,23,papamaw,,3230045,,I,一半,01數字計量,,,,
704402,23,papeqaca,,3230917,,U,撫養,31生老病死傷,,,,
704456,23,paqedev,,3230826,,S,瞄準,28認知感官,,,,
704463,23,paqeteleng,,3231060,,S,隨意,36助詞或其他,,,,
704464,23,paqetjutj,,3230915,,S,放屁,31生老病死傷,,,,
704469,23,paqulid,,3231058,,B,真的,36助詞或其他,,,,
704469,23,paqulid,,3230995,,U,正確,32特徵,,,,
704471,23,paqulja,,3230874,,S,照亮,30生活作息,,,,
704473,23,paquzip,,3230898,,I,飼養,30生活作息,,,,
704485,23,paravac,,3230933,,B,勤勞,32特徵,,,,
704490,23,parimasudj,,3230842,,S,整理,30生活作息,,,,
704490,23,parimasudj,,3230855,,S,打掃,30生活作息,,,,
704495,23,pariuk,PAN27338,3230356,,U,弧形(底)鍋,09物品(不含食品),,,,
704529,23,pasemalaw,,3230814,,S,告知,28認知感官,,,,
704544,23,patagilj,,3231037,,I,開始,34其他,,,,
704551,23,patarevan,,3230622,,U,意義,24抽象名詞,,,,
704553,23,pataud,,3231020,,U,混以某物,34其他,,,,
704555,23,patekuteku,,3230497,,U,底下,14空間,,,,
704557,23,patevela,,3230821,,S,回應,28認知感官,,,,
704596,23,pavai,,3230635,,I,給,25行動,,,,
704596,23,pavai,,3230652,,U,贈送(禮物),25行動,,,,
704600,23,pavalit,,3230888,,I,替換(衣服),30生活作息,,,,
704608,23,paveli,,3230630,,S,賣,25行動,,,,
704614,23,payrang,,3230124,,I,閩南人,05人物、身分,,,,
704625,23,pazazekatj,,3230824,,S,交代(事情),28認知感官,,,,
704631,23,pecaqi,,3230852,,S,大便,30生活作息,,,,
704632,23,pecungu,,3230880,,S,生火,30生活作息,,,,
704636,23,pedjamuq,,3230912,,I,流血,31生老病死傷,,,,
704645,23,penakeciyu,,3230894,,U,丈量,30生活作息,,,,
704655,23,penangapangalj,,3230716,,I,分(東西),26肢體動作,,,,
704667,23,pendjek,,3230900,,I,點火,30生活作息,,,,
704684,23,penitaw,,3230903,,I,(用鋤具)挖掘,30生活作息,,,,
704688,23,penuljat,,3230043,,B,全部,01數字計量,,,,
704708,23,picul,,3230619,,S,力量,24抽象名詞,,,,
704710,23,pida,PAN30605,3230075,,B,多少,03疑問詞,,,,
704710,23,pida,PAN30605,3230066,,I,多少,03疑問詞,,,,
704710,23,pida,PAN30605,3230038,,U,一些,01數字計量,,,,
704716,23,piku,PAN33345,3230159,,U,手肘,06身體部位,,,,
704773,23,pinereper,,3230702,,S,敲碎,26肢體動作,,,,
704783,23,pinpu,,3230121,,S,平埔族,05人物、身分,,,,
704806,23,piqay,,3230162,,I,傷口,06身體部位,,,,
704810,23,pitaw,,3230508,,I,鋤頭,15農耕,,,,
704812,23,piteval,,3230846,,B,浪費,30生活作息,,,,
704815,23,pitju,PAN30723,3230007,,B,七,01數字計量,,,,
704817,23,pitju a puluq,,3230031,,B,七十,01數字計量,,,,
704845,23,pucekelj,,3230623,,S,結婚,24抽象名詞,,,,
704853,23,puday,,3230263,,U,玉米,08植物,,,,
704862,23,pudringay,,3230866,,S,陷獵,30生活作息,,,,
704863,23,pudru,,3230184,,U,腎臟,06身體部位,,,,
704871,23,puisiq,,3230849,,U,小便,30生活作息,,,,
704872,23,puita,,3230039,,S,一次,01數字計量,,,,
704875,23,puk,,3230302,,U,樹豆,08植物,,,,
704901,23,puljutjan,,3230306,,U,棉花,08植物,,,,
704912,23,pungsi,,3230557,,U,毛線,18織布服飾,,,,
704933,23,puqezelj,,3230829,,U,觀察,28認知感官,,,,
704950,23,pusaladj,,3231018,,I,幫忙,34其他,,,,
704951,23,pusalu,,3230817,,I,答應,28認知感官,,,,
704956,23,pusau,,3230643,,I,送(客人),25行動,,,,
704962,23,pusurenung,,3230876,,U,以籠捕魚蝦,30生活作息,,,,
704970,23,putjeveng,,3230885,,I,浸泡,30生活作息,,,,
704977,23,putuputung,,3230496,,U,角落,14空間,,,,
704978,23,puvaljaw,,3230623,,S,結婚,24抽象名詞,,,,
704985,23,puvuyuvuyuwan,,3230446,,U,雞寮,12建築,,,,
704993,23,qaca,,3230930,,B,高(身高),32特徵,,,,
704994,23,qaca tu riljay,,3230986,,S,高瘦(身材),32特徵,,,,
704998,23,qacay,PAN27555,3230164,,I,肝臟,06身體部位,,,,
705005,23,qaciljay,,3230439,,I,石頭,12建築,,,,
705007,23,qacuvung,,3231065,,S,足夠,36助詞或其他,,,,
705009,23,qadaw,PAN27556,3230403,,B,太陽,11自然景觀,,,,
705011,23,qadid,,3230971,,B,苦,32特徵,,,,
705017,23,qadjaw,,3231057,,B,不知道(回答用),35否定詞,,,,
705023,23,qadupu,,3230345,,S,紙張,09物品(不含食品),,,,
705035,23,qalev,,3230167,,U,油脂,06身體部位,,,,
705037,23,qali,,3230109,,B,朋友,05人物、身分,,,,
705042,23,qalja,PAN30251,3230117,,S,敵人,05人物、身分,,,,
705043,23,qaljaljay,,3230155,,S,睪丸,06身體部位,,,,
705049,23,qaljeceqec,,3230977,,S,酸,32特徵,,,,
705052,23,qaljemeqem,,3230984,,U,甘甜,32特徵,,,,
705058,23,qaljic,PAN27598,3230153,,I,皮,06身體部位,,,,
705062,23,qaljiyu,,3230440,,I,屋頂,12建築,,,,
705073,23,qam,PAN27632,3230200,,S,穿山甲,07動物(含昆蟲),,,,
705081,23,qapedang,,3230978,,U,鹹,32特徵,,,,
705083,23,qapedu,PAN27622,3230169,,U,膽囊,06身體部位,,,,
705086,23,qapulu,,3230276,,U,樹頭,08植物,,,,
705089,23,qaqa,,3230248,,S,烏鴉,07動物(含昆蟲),,,,
705097,23,qaqerengan,,3230352,,I,床舖,09物品(不含食品),,,,
705102,23,qaqilj,,3230292,,S,山藥,08植物,,,,
705105,23,qaqudrui,,3230236,,S,蝙蝠,07動物(含昆蟲),,,,
705119,23,qarizang,PAN29964,3230286,,S,長豆,08植物,,,,
705119,23,qarizang,PAN29964,3230287,,S,綠豆,08植物,,,,
705119,23,qarizang,,3230588,,U,豆類,21食物(非植物),,,,
705123,23,qasalj,,3230590,,I,穀粒,21食物(非植物),,,,
705125,23,qaselu,PAN27645,3230325,,I,木杵,09物品(不含食品),,,,
705134,23,qatiya,PAN27651,3230582,,I,鹽,21食物(非植物),,,,
705137,23,qatjimetjim,,3230246,,S,跳蚤,07動物(含昆蟲),,,,
705139,23,qatjudray,,3230225,,I,蚯蚓,07動物(含昆蟲),,,,
705143,23,qatjuvi,,3230205,,S,蛇,07動物(含昆蟲),,,,
705144,23,qatjuvitjuvi,,3230203,,I,蟲(統稱),07動物(含昆蟲),,,,
705145,23,qau,PAN27675,3230265,,U,竹子,08植物,,,,
705150,23,qauzung,,3230211,,S,蟑螂,07動物(含昆蟲),,,,
705153,23,qavan,PAN27538,3230150,,I,肩膀,06身體部位,,,,
705157,23,qaveleng,,3230990,,U,酸臭,32特徵,,,,
705160,23,qavu,PAN27554,3230357,,S,炭灰,09物品(不含食品),,,,
705163,23,qavutjar,,3230217,,S,田鼠,07動物(含昆蟲),,,,
705164,23,qavuvung,,3230158,,I,心臟,06身體部位,,,,
705168,23,qayaqayam,PAN27687,3230192,,B,鳥,07動物(含昆蟲),,,,
705172,23,qayaw,,3230488,,I,前面,14空間,,,,
705173,23,qayljungan,,3230354,,S,鏡子,09物品(不含食品),,,,
705174,23,qaynguway,,3230281,,I,姑婆芋,08植物,,,,
705180,23,qecap,,3230330,,S,剪刀,09物品(不含食品),,,,
705180,23,qecap,,3230351,,S,夾子,09物品(不含食品),,,,
705183,23,qecengecengel,PAN29943,3230602,,B,黑色,22顏色,,,,
705188,23,qecilu,,3230584,,I,蛋,21食物(非植物),,,,
705204,23,qeljevi,,3230673,,B,關(門；窗),25行動,,,,
705204,23,qeljevi,,3230629,,S,關(上),25行動,,,,
705208,23,qeljuqeljuan,,3230453,,I,後院,12建築,,,,
705209,23,qeluz,PAN29919,3230444,,I,柱子,12建築,,,,
705211,23,qemacuvung,,3231038,,I,完成,34其他,,,,
705218,23,qemaljiu,,3230451,,S,蓋屋頂,12建築,,,,
705231,23,qemaruqarut,,3230716,,I,分(東西),26肢體動作,,,,
705236,23,qemaung,,3230835,,S,哭,29情緒思維,,,,
705249,23,qemecap,,3230771,,U,剪,26肢體動作,,,,
705250,23,qemeceng,,3231025,,S,阻擋,34其他,,,,
705256,23,qemeleqel,,3230796,,U,咀嚼,27飲食,,,,
