編號,語別,詞語,音檔
706885,25,ti,3251089.mp3
706892,25,tia’en,3250047.mp3
706896,25,tiamadju,3250051.mp3
706898,25,tiamen,3250050.mp3
706903,25,tidiv,3250175.mp3
706912,25,tilibi,3250370.mp3
706917,25,tima,3250070.mp3
706919,25,timadju,3250048.mp3
706924,25,timun,3250049.mp3
706940,25,tinnaw,3250317.mp3
706941,25,tinpingsiang,3250369.mp3
706953,25,tisun,3250046.mp3
706955,25,titjen,3250059.mp3
706963,25,tja kaka,3250085.mp3
706964,25,tja’az,3250505.mp3
706990,25,tja’it,3250507.mp3
706970,25,tjadrav,3250520.mp3
706972,25,tjagerang,3250171.mp3
706974,25,tjagulj,3250398.mp3
706976,25,tjai,3251090.mp3
706985,25,tjainan,3250221.mp3
706987,25,tjainu,3250071.mp3
706995,25,tjaiviri,3250495.mp3
707000,25,tjakanga,3250240.mp3
707004,25,tjakit,3250507.mp3
707046,25,tjaljayan,3250295.mp3
707054,25,tjaljiqaca,3250994.mp3
707058,25,tjaljtjalj,3250447.mp3
707067,25,tjalupung,3250535.mp3
707070,25,tjama’u,3250304.mp3
707068,25,tjamaku,3250304.mp3
707076,25,tjamunimuni,3250278.mp3
707096,25,tjara,3251008.mp3
707123,25,tjatjukudr,3250567.mp3
707125,25,tjatjukur,3250508.mp3
707127,25,tjau’aljia,3250462.mp3
707130,25,tjaukaljia,3250462.mp3
707148,25,tjavuvuk,3250296.mp3
707157,25,tje’eza,3250441.mp3
707160,25,tjekeza,3250441.mp3
707167,25,tjelu,3250003.mp3
707170,25,tjelu a puluq,3250026.mp3
707172,25,tjelu a puluq saka ita,3250027.mp3
707176,25,tjema’etja’,3250774.mp3
707178,25,tjemakidr,3250692.mp3
707186,25,tjemalupung,3250669.mp3
707190,25,tjemapis,3250820.mp3
707204,25,tjemeljev,3250425.mp3
707205,25,tjemelju,3250657.mp3
707206,25,tjemengez,3250921.mp3
707209,25,tjemenun,3250548.mp3
707218,25,tjemuap,3250773.mp3
707221,25,tjemugut,3250510.mp3
707222,25,tjemuketjuk,3250729.mp3
707226,25,tjemulja’,3250769.mp3
707227,25,tjemuljak,3250769.mp3
707228,25,tjemuljit,3250781.mp3
707240,25,tjengelay,3250832.mp3
707261,25,tjevetjeveng,3250943.mp3
707262,25,tjevus,3250256.mp3
707263,25,tjevuta,3250670.mp3
707264,25,tjeza,3251035.mp3
707270,25,tjialj,3250147.mp3
707271,25,tjianes,3250259.mp3
707274,25,tjidriyulj,3250245.mp3
707276,25,tjikezem,3250809.mp3
707285,25,tjingkuy,3250261.mp3
707288,25,tjinukudr,3250715.mp3
707297,25,tjivungu,3250251.mp3
707348,25,tju’utju’u,3250572.mp3
707309,25,tjukap,3250555.mp3
707314,25,tjukur,3250202.mp3
707316,25,tjukutjuku,3250572.mp3
707334,25,tjungu,3250959.mp3
707336,25,tjupi,3250538.mp3
707338,25,tjuqetjuq,3250373.mp3
707344,25,tjuruvu,3250975.mp3
707355,25,tua,3251088.mp3
707361,25,tuazua,3250467.mp3
707362,25,tucu,3250483.mp3
707365,25,tucu a qadav,3250458.mp3
707367,25,tucu a vuaq,3250458.mp3
707373,25,tukisu,3250291.mp3
707374,25,tukki,3250319.mp3
707387,25,turivecan,3250355.mp3
707391,25,tutu,3250148.mp3
707412,25,ubi,3250545.mp3
707423,25,udjun,3250182.mp3
707431,25,ui,3250617.mp3
707432,25,ui nanguaq,3251061.mp3
707435,25,ukayu,3250592.mp3
707455,25,umaq,3250435.mp3
707456,25,umi,3250297.mp3
707463,25,unem,3250006.mp3
707465,25,unem a puluq,3250030.mp3
707472,25,unma,3250230.mp3
707479,25,uqaljay,3250113.mp3
707480,25,uqulj,3250152.mp3
707484,25,uri mangetjez,3250674.mp3
707486,25,usara,3250360.mp3
707488,25,uta,3251082.mp3
707498,25,va,3250157.mp3
707509,25,va’ela,3250517.mp3
707502,25,vacevac,3250539.mp3
707510,25,vai’,3250631.mp3
707512,25,vaik,3250631.mp3
707523,25,valanga,3250339.mp3
707528,25,vali,3250383.mp3
707540,25,valjes,3250350.mp3
707545,25,valjitjuq,3250310.mp3
707546,25,valjualjut,3250914.mp3
707551,25,valjutjuljutju’,3250227.mp3
707552,25,valu’u,3250443.mp3
707554,25,vanatj,3250308.mp3
707556,25,vangalj,3250267.mp3
707564,25,vangvang,3250226.mp3
707568,25,vaqu,3250593.mp3
707570,25,vaquan,3250957.mp3
707577,25,varu’ur,3250329.mp3
707575,25,varukur,3250329.mp3
707576,25,varung,3250154.mp3
707578,25,vasa,3250255.mp3
707581,25,vat,3250590.mp3
707588,25,vatu,3250189.mp3
707591,25,vaudj,3250272.mp3
707592,25,vaung,3250387.mp3
707604,25,vavav,3250487.mp3
707606,25,vavayan,3250112.mp3
707607,25,vavayan a maqacuvucuvung,3250129.mp3
707612,25,vavuy,3250201.mp3
707613,25,vawa,3250581.mp3
707614,25,vayar,3250559.mp3
707618,25,vece’adan,3250490.mp3
707619,25,vece’adan a vengin,3250466.mp3
707622,25,vecekadan,3250490.mp3
707623,25,vecekadan a vengin,3250466.mp3
707647,25,veljelem,3250417.mp3
707648,25,veljeluan,3250382.mp3
707650,25,veljevelj,3250252.mp3
707655,25,vemuta,3250664.mp3
707657,25,venacu’,3250502.mp3
707662,25,venaivay,3250872.mp3
707667,25,venalidi,3250750.mp3
707671,25,venalivali,3250433.mp3
707676,25,venan,3250208.mp3
707680,25,venaqesing,3250922.mp3
707683,25,venaseqitj,3250767.mp3
707685,25,venateq,3250843.mp3
707695,25,veneceluq,3250696.mp3
707696,25,veneceqel,3250755.mp3
707699,25,venelaq,3250720.mp3
707700,25,veneli,3250634.mp3
707702,25,veneliqad,3250704.mp3
707703,25,veneljatj,3250767.mp3
707704,25,veneljuc,3250726.mp3
707707,25,veneric,3251032.mp3
707708,25,venetilaq,3250892.mp3
707709,25,veneve,3250650.mp3
707712,25,vengeq,3250178.mp3
707714,25,vengin,3250475.mp3
707717,25,veniljevilj,3250719.mp3
707736,25,venu’evu’,3250689.mp3
707732,25,venuciq,3250710.mp3
707737,25,venukevuk,3250689.mp3
707741,25,venuqesi,3250728.mp3
707743,25,venuruvur,3251039.mp3
707744,25,venusam,3250503.mp3
707753,25,vetje’ a tjaljalja’,3250101.mp3
707755,25,vetjelatan,3250515.mp3
707758,25,vetjuar,3250526.mp3
707761,25,vicuka,3250163.mp3
707762,25,viduat,3250168.mp3
707780,25,vinarung,3250620.mp3
707809,25,vitjuqan,3250406.mp3
707833,25,vu’id,3250401.mp3
707813,25,vuas,3250282.mp3
707819,25,vucelecelelj,3250938.mp3
707822,25,vuciar,3250260.mp3
707830,25,vudas,3250384.mp3
707849,25,vulung,3250234.mp3
707851,25,vulungan,3250170.mp3
707852,25,vuluq,3250516.mp3
707854,25,vunavun,3250294.mp3
707859,25,vuqavuqalj,3250601.mp3
707862,25,vurati,3250258.mp3
707864,25,vuravurav,3250605.mp3
707869,25,vutay,3250263.mp3
707872,25,vutevutan,3250149.mp3
707873,25,vutj,3250216.mp3
707874,25,vutjulj,3250145.mp3
707876,25,vuvu,3250083.mp3
707880,25,vuvuan,3250244.mp3
707883,25,yainuan,3250077.mp3
707896,25,zailj,3250546.mp3
707897,25,zaing,3251027.mp3
707910,25,zaljum,3250577.mp3
707926,25,zaqu,3250362.mp3
707944,25,zemang,3250883.mp3
707958,25,zemepetj,3250756.mp3
707964,25,zemuga,3250782.mp3
707966,25,zemuking,3250763.mp3
707967,25,zemulek,3250939.mp3
707968,25,zemulezul,3250939.mp3
707970,25,zemulzul,3251003.mp3
707972,25,zemurung,3250693.mp3
707974,25,zemzem,3250463.mp3
707975,25,zengezengan,3250176.mp3
707980,25,zepung,3250247.mp3
707985,25,zidinsia,3250570.mp3
707987,25,zikang,3250479.mp3
707999,25,zu,3250229.mp3
708010,25,zuma nu qaljaan,3250923.mp3
708019,25,zuyu,3250368.mp3
700010,26,’a’anen,3260800.mp3
700044,26,’aiv,3260803.mp3
700060,26,’alikuculju,3260784.mp3
700155,26,’aya,3260443.mp3
700290,26,’cacevung,3260656.mp3
700998,26,’emac,3260790.mp3
701002,26,’emadi’ad,3260734.mp3
701004,26,’emaizua,3260904.mp3
701007,26,’emaljava,3260865.mp3
701009,26,’eman,3260786.mp3
701019,26,’emeljang,3260805.mp3
701039,26,’enama,3260801.mp3
701248,26,’icakaw,3260974.mp3
701254,26,’icepeliw,3260649.mp3
701273,26,’ikai,3260807.mp3
701285,26,’ilalaing,3260883.mp3
701292,26,’iljivak,3260836.mp3
701308,26,’inavadayan,3260666.mp3
701312,26,’incengelj,3260802.mp3
701350,26,’inuang,3260690.mp3
701369,26,’iqenetj,3260806.mp3
701378,26,’isegidi,3260768.mp3
701392,26,’itangez,3260766.mp3
701393,26,’itaqeci,3260901.mp3
701402,26,’itulu,3260856.mp3
701408,26,’ivadaq,3260816.mp3
701411,26,’ivangavang,3260906.mp3
701412,26,’ivauvalj,3260897.mp3
707162,26,’tjelangalj,3260857.mp3
707453,26,’umalji,3261063.mp3
700012,26,abula,3260585.mp3
700024,26,ada,3260289.mp3
700037,26,aicu,3260062.mp3
700042,26,ainu,3260071.mp3
700050,26,akumaya,3260079.mp3
700055,26,alay,3260322.mp3
700074,26,aljis,3260142.mp3
700076,26,alju,3260583.mp3
700078,26,alu,3260008.mp3
700080,26,alu a puluq,3260032.mp3
700084,26,ama,3260080.mp3
700085,26,ama i…,3260104.mp3
700086,26,amalji,3261087.mp3
700091,26,amin,3261067.mp3
700094,26,amin sakamayan,3261086.mp3
700104,26,anema,3260067.mp3
700107,26,angalj,3260135.mp3
700118,26,aqumaya,3260079.mp3
700119,26,aqusiaya,3261049.mp3
700123,26,aravac,3261080.mp3
700124,26,aray,3260342.mp3
700129,26,asaw,3260257.mp3
700151,26,avanusika,3260065.mp3
700157,26,aya kai,3260612.mp3
700163,26,ayatua,3261062.mp3
700168,26,azua,3260061.mp3
700171,26,ba,3260230.mp3
700176,26,bakicu,3260332.mp3
700189,26,basu,3260569.mp3
700206,26,benuhu,3260433.mp3
700208,26,benulu,3260686.mp3
700220,26,bibi,3260224.mp3
700242,26,buhu,3260422.mp3
700248,26,bulabulay,3260993.mp3
700249,26,bulay,3260937.mp3
700254,26,bulu,3260311.mp3
700257,26,bungu,3260251.mp3
700282,26,cacarag,3260218.mp3
700293,26,cacukecukan,3260204.mp3
700296,26,cadja,3260963.mp3
700306,26,caitaw,3260589.mp3
700307,26,caitu,3260376.mp3
700314,26,calinga,3260131.mp3
700315,26,calis,3260323.mp3
700330,26,caljeqil,3260989.mp3
700348,26,capelay,3260508.mp3
700354,26,caqev,3260336.mp3
700367,26,casaw,3260491.mp3
700369,26,caucau,3260114.mp3
700375,26,cavilj,3260481.mp3
700377,26,cavuin,3260743.mp3
700391,26,cekaw,3261016.mp3
700393,26,cekelj,3260094.mp3
700402,26,celalaq,3260411.mp3
700409,26,cema’aw,3260859.mp3
700411,26,cemaca,3261024.mp3
700413,26,cemaciku,3260764.mp3
700419,26,cemakaw,3260859.mp3
700420,26,cemala,3260875.mp3
700421,26,cemalis,3260770.mp3
700422,26,cemalivat,3260498.mp3
700426,26,cemapa,3260863.mp3
700431,26,cemaqecaq,3260889.mp3
700437,26,cemauv,3260873.mp3
700442,26,cemdas,3260434.mp3
700444,26,cemecemel,3260381.mp3
700448,26,cemeged,3260812.mp3
700453,26,cemel,3260262.mp3
700459,26,cemeljis,3260566.mp3
700467,26,cemevelj,3260887.mp3
700475,26,cemikel,3260649.mp3
700477,26,cemimecim,3260875.mp3
700481,26,cemipilj,3261014.mp3
700488,26,cempu,3260537.mp3
700498,26,cemulju,3260851.mp3
700503,26,cemuris,3260782.mp3
700520,26,cepeng,3260505.mp3
700528,26,ceqeljap,3260520.mp3
700529,26,ceqer,3260198.mp3
700540,26,cevulj,3260414.mp3
700563,26,cima,3260374.mp3
700566,26,cimeraw,3260825.mp3
700585,26,cinepis,3260738.mp3
700587,26,cingas,3260375.mp3
700605,26,ciqaw,3260193.mp3
700608,26,cirawub,3260251.mp3
700609,26,ciru,3260349.mp3
700624,26,cuay,3260966.mp3
700626,26,cug,3260933.mp3
700633,26,cukui,3260312.mp3
700639,26,culj,3260511.mp3
700648,26,cumay,3260209.mp3
700650,26,cungal,3260161.mp3
700656,26,cuparan,3260598.mp3
700666,26,cuvuq,3260268.mp3
700671,26,daikung,3260589.mp3
700676,26,dalek,3260424.mp3
700703,26,didinsiya,3260570.mp3
700706,26,dingki,3260335.mp3
700709,26,dingwa,3260313.mp3
700724,26,djakadjaki,3260760.mp3
700729,26,djalan,3260380.mp3
700732,26,djaljaw,3260951.mp3
700737,26,djaljengen,3260718.mp3
700740,26,djaljun,3260642.mp3
700745,26,djalut,3260970.mp3
700750,26,djamay,3260579.mp3
700753,26,djamiang,3260514.mp3
700757,26,djamuq,3260144.mp3
700760,26,djanaw,3260387.mp3
700761,26,djapalj,3260132.mp3
700767,26,djaqis,3260146.mp3
700771,26,djaravac,3260662.mp3
700773,26,djarunuq,3260277.mp3
700777,26,djaum,3260324.mp3
700794,26,djeljep,3260449.mp3
700804,26,djemaljun,3260642.mp3
700807,26,djemameq,3260713.mp3
700809,26,djemapeng,3260748.mp3
700810,26,djemapes,3260708.mp3
700811,26,djemapipiq,3260761.mp3
700814,26,djemaulj,3260812.mp3
700815,26,djemaung,3260881.mp3
700816,26,djemavac,3260638.mp3
700818,26,djemavis,3260758.mp3
700824,26,djemeli,3260942.mp3
700830,26,djemilaq,3260823.mp3
700837,26,djemuas,3260763.mp3
700839,26,djemulat,3260752.mp3
700854,26,djilay,3260165.mp3
700855,26,djilj,3260180.mp3
700870,26,djinumulj a qipu,3260392.mp3
700879,26,djuadjuay,3260591.mp3
700882,26,djuis,3260299.mp3
700892,26,djumaken,3261041.mp3
700899,26,djurikuku,3260194.mp3
700903,26,drail,3260195.mp3
700915,26,drava,3260109.mp3
700924,26,dremasi,3260867.mp3
700928,26,dremipa,3260452.mp3
700930,26,dremukung,3260684.mp3
700931,26,drengelan,3260182.mp3
700932,26,dreqer,3260524.mp3
700936,26,driaqulan,3260171.mp3
700937,26,dridri,3260188.mp3
700938,26,drikitj,3261002.mp3
700942,26,drukudrukung,3260507.mp3
700944,26,drusa,3260002.mp3
700945,26,drusa a iday,3260036.mp3
700952,26,drusa a puluq,3260020.mp3
700960,26,drusapuluq sa drusa,3260022.mp3
700961,26,drusapuluq sa ita,3260021.mp3
700962,26,drusapuluq sa lima,3260025.mp3
700963,26,drusapuluq sa sepatj,3260024.mp3
700964,26,drusapuluq sa tjelu,3260023.mp3
700966,26,drutju,3260215.mp3
700971,26,duku,3260968.mp3
700976,26,dungdung,3260959.mp3
700977,26,dut,3260959.mp3
700996,26,ema,3260230.mp3
701003,26,emadjuq,3261026.mp3
701046,26,gacalju,3260785.mp3
701047,26,gacel,3260920.mp3
701057,26,gadugadu,3260400.mp3
701066,26,galalj,3260533.mp3
701070,26,galiljegilj,3260952.mp3
701071,26,galjaugavan,3260174.mp3
701073,26,galju,3260997.mp3
701082,26,gang,3260232.mp3
701087,26,garuc,3260364.mp3
701107,26,gemaduan,3260653.mp3
701121,26,gemeseges,3260746.mp3
701130,26,gemucal,3260740.mp3
701131,26,gemuceguc,3260698.mp3
701137,26,gemusam,3260503.mp3
701140,26,gidi,3260492.mp3
701153,26,ginemegem,3260723.mp3
701162,26,gipaw,3260128.mp3
701185,26,gung,3260196.mp3
701194,26,gurus,3260239.mp3
701195,26,gusam,3260295.mp3
701227,26,huciu,3260376.mp3
701235,26,i,3261092.mp3
701238,26,i yainuan,3260486.mp3
701252,26,icengceng,3261059.mp3
701261,26,iday,3260034.mp3
701263,26,idu,3260633.mp3
701282,26,iku,3260187.mp3
701294,26,imayangata,3261007.mp3
701296,26,ina,3260081.mp3
701297,26,ina i…,3260105.mp3
701316,26,ingcay,3260285.mp3
701317,26,ini,3261054.mp3
701320,26,ini angata,3261071.mp3
701321,26,inianan,3261078.mp3
701325,26,inika maqati,3261053.mp3
701339,26,inikuda,3261051.mp3
701346,26,intuluqu,3260641.mp3
701348,26,inu,3260072.mp3
701349,26,inuan,3260077.mp3
701352,26,inuli,3260831.mp3
701365,26,ipulung,3260561.mp3
701375,26,isasusuan,3260118.mp3
701385,26,ita,3260001.mp3
701403,26,itung,3260536.mp3
701420,26,iziyu,3260785.mp3
701421,26,izua,3261034.mp3
701433,26,kacakac,3260541.mp3
701434,26,kacal,3260338.mp3
701439,26,kacasavan,3260448.mp3
701454,26,kacumacumay,3260239.mp3
701460,26,kadjamadjaman,3260459.mp3
701468,26,kadrangu,3260379.mp3
701473,26,kai,3260618.mp3
701484,26,kaiv,3260803.mp3
701488,26,kaka,3260096.mp3
701489,26,kaka a tjaljaljak,3260101.mp3
701490,26,kaka a tjavulung,3260097.mp3
701490,26,kaka a tjavulung,3260099.mp3
701491,26,kaka tjaljaljak a uqaljay,3260102.mp3
701492,26,kaka tjaljaljak a vavayan,3260103.mp3
701501,26,kakakaka,3260421.mp3
701503,26,kakanen,3260800.mp3
701507,26,kakavelian,3260625.mp3
701508,26,kakedrian,3260110.mp3
701529,26,kakituluan,3260438.mp3
701539,26,kakudan,3260621.mp3
701549,26,kala,3260322.mp3
701553,26,kalalazung,3260213.mp3
701556,26,kalapekapan,3260181.mp3
701558,26,kalavis,3260321.mp3
701562,26,kalevelevan,3260405.mp3
701565,26,kalikuculju,3260784.mp3
701566,26,kaliljaw,3260551.mp3
701575,26,kaljaculjuan,3260410.mp3
701579,26,kaljakiceragan,3260428.mp3
701581,26,kaljaljaljeqelan,3260409.mp3
701588,26,kaljat,3260319.mp3
701590,26,kaljaudjur,3260379.mp3
701592,26,kaljauraman,3260409.mp3
701599,26,kaljavuvuan,3260426.mp3
701605,26,kalji,3260286.mp3
701610,26,kaljusekusan,3260137.mp3
701614,26,kama,3260080.mp3
701616,26,kamadrimadri,3260213.mp3
701618,26,kamakama a qemuziquzip,3260222.mp3
701620,26,kamanguaq,3260626.mp3
701621,26,kamangulj,3260305.mp3
701622,26,kamaqacuvucuvung,3260476.mp3
701630,26,kamuraw,3260303.mp3
701632,26,kana,3260358.mp3
701634,26,kanavalj,3260494.mp3
701642,26,kanupetj,3260534.mp3
701644,26,kanupitj,3260534.mp3
701649,26,kapaz,3260279.mp3
701657,26,karakuda,3260844.mp3
701663,26,karim,3261031.mp3
701666,26,karuvenan,3260227.mp3
701681,26,kasikasiw,3260388.mp3
701684,26,kasimazanga,3260675.mp3
701690,26,kasiw,3260254.mp3
701699,26,kasusu,3260085.mp3
701717,26,katjutjung,3260334.mp3
701718,26,katua,3261075.mp3
701727,26,kava,3260536.mp3
701742,26,kaviri,3260495.mp3
701745,26,kaviz,3260151.mp3
701755,26,kawsuwa,3260318.mp3
701757,26,kaya,3260443.mp3
701772,26,kedremel,3260945.mp3
701773,26,kedri,3260044.mp3
701774,26,kedrikedri,3260935.mp3
701778,26,kelain,3260685.mp3
701779,26,kelay,3260321.mp3
701791,26,kemac,3260790.mp3
701795,26,kemacu,3260647.mp3
701797,26,kemadikad,3260734.mp3
701799,26,kemaizua,3260904.mp3
701801,26,kemali,3260780.mp3
701805,26,kemaljava,3260865.mp3
701806,26,keman,3260786.mp3
701813,26,kemarim,3261031.mp3
701815,26,kemasi …,3260500.mp3
701821,26,kematung,3261030.mp3
701823,26,kemava,3260668.mp3
701826,26,kemavulj,3260658.mp3
701832,26,kemeljang,3260805.mp3
701834,26,kemerap,3260661.mp3
701836,26,kemeretj,3260754.mp3
701837,26,kemesa,3260864.mp3
701839,26,kemezekez,3260889.mp3
701844,26,kemitj,3260710.mp3
701855,26,kemuda,3260068.mp3
701862,26,kemuljaw,3260863.mp3
701871,26,kenama,3260801.mp3
701873,26,kencengelj,3260802.mp3
701879,26,kerilj,3260238.mp3
701886,26,kezekez,3260374.mp3
701897,26,kiamaw,3260664.mp3
701903,26,kiaya,3260744.mp3
701908,26,kicacevung,3260656.mp3
701912,26,kicakaw,3260974.mp3
701917,26,kicaquan,3260856.mp3
701933,26,kidaulj,3261039.mp3
701940,26,kigagalju,3260829.mp3
701964,26,kilalaing,3260883.mp3
701966,26,kilang,3260122.mp3
701982,26,kiljavaran,3260807.mp3
701984,26,kiljivak,3260836.mp3
701995,26,kina,3260081.mp3
702001,26,kinacavacavan,3260139.mp3
702028,26,kinamarevaljavan,3260627.mp3
702031,26,kinanemaneman,3260041.mp3
702036,26,kinaqadavan,3260616.mp3
702061,26,kinavadayan,3260666.mp3
702064,26,kinavic,3260715.mp3
702067,26,kincadr,3260120.mp3
702081,26,kiniaya,3260738.mp3
702110,26,kinsa,3260576.mp3
702113,26,kinuang,3260690.mp3
702133,26,kipalingulj,3261046.mp3
702163,26,kipavalit,3260888.mp3
702164,26,kipavetjek,3260884.mp3
702194,26,kiqaung,3260831.mp3
702213,26,kiqunu,3260884.mp3
702218,26,kirangez,3261023.mp3
702222,26,kirimu,3261064.mp3
702225,26,kirivuwan,3260819.mp3
702229,26,kisacu,3260120.mp3
702230,26,kisalu,3260817.mp3
702245,26,kisedjam,3260637.mp3
702252,26,kisevecu,3260660.mp3
702257,26,kisigidi,3260768.mp3
702260,26,kisiya,3260575.mp3
702279,26,kisuzeliyan,3260853.mp3
702280,26,kitailju,3260651.mp3
702282,26,kitangez,3260766.mp3
702297,26,kitjelangalj,3260857.mp3
702306,26,kitulu,3260901.mp3
702310,26,kiukay,3260530.mp3
702318,26,kivadaq,3260816.mp3
702321,26,kivala,3260679.mp3
702325,26,kivalidi,3261045.mp3
702331,26,kivangavang,3260906.mp3
702337,26,kivauvalj,3260897.mp3
702354,26,kizing,3260359.mp3
702361,26,kuang,3260519.mp3
702364,26,kuaw,3260240.mp3
702368,26,kubaw,3260450.mp3
702375,26,kucu,3260219.mp3
702382,26,kudamunu,3260275.mp3
702384,26,kudjepal,3260985.mp3
702385,26,kudrakudral,3260931.mp3
702387,26,kudral,3260999.mp3
702390,26,kudremel,3260945.mp3
702394,26,kugi,3260374.mp3
702396,26,kuisang,3260115.mp3
702397,26,kuka,3260194.mp3
702398,26,kuku,3260249.mp3
702401,26,kula,3260141.mp3
702405,26,kulavaw,3260197.mp3
702409,26,kuli,3260419.mp3
702420,26,kuljay,3261001.mp3
702428,26,kumakuma,3260214.mp3
702429,26,kumalji,3261063.mp3
702440,26,kungakugnay,3260948.mp3
702449,26,kupu,3260346.mp3
702464,26,kutji,3260156.mp3
702467,26,kuvkuv,3260509.mp3
702468,26,kuvulj,3260394.mp3
702478,26,kuzulj,3260037.mp3
702479,26,ladjap,3260415.mp3
702481,26,ladruq,3261000.mp3
702486,26,lala,3260390.mp3
702488,26,lalang,3260552.mp3
702491,26,lalangaw,3260220.mp3
702492,26,lalapit,3260236.mp3
702499,26,laljing,3260371.mp3
702515,26,lapit,3260236.mp3
702522,26,latjuan,3260333.mp3
702526,26,lava,3260206.mp3
702529,26,lavu,3260599.mp3
702532,26,layu,3260387.mp3
702539,26,legelegen,3260695.mp3
702541,26,lekelek,3260550.mp3
702547,26,lemaing,3260747.mp3
702548,26,lemakeculj,3260753.mp3
702552,26,lemaljaw,3260753.mp3
702554,26,lemamedj,3260791.mp3
702557,26,lemangeda,3260822.mp3
702562,26,lemegeleg,3260746.mp3
702572,26,lemingdjelj,3260751.mp3
702587,26,lemum,3260513.mp3
702594,26,lemutud,3260908.mp3
702603,26,levec,3260368.mp3
702604,26,levecan,3260868.mp3
702610,26,liaw,3260936.mp3
702624,26,likuljaw,3260207.mp3
702626,26,liljaliljaw,3260395.mp3
702634,26,lima,3260005.mp3
702636,26,lima a puluq,3260029.mp3
702637,26,lima na itung,3260562.mp3
702644,26,limquin,3260792.mp3
702681,26,liqu,3260177.mp3
702694,26,ljabatj,3260308.mp3
702697,26,ljaceng,3260580.mp3
702699,26,ljadjek,3260412.mp3
702711,26,ljaketj,3260545.mp3
702715,26,ljakidjur,3260300.mp3
702723,26,ljaljeqel,3260934.mp3
702741,26,ljamiang,3260514.mp3
702752,26,ljaqas,3260423.mp3
702756,26,ljaqic,3260919.mp3
702775,26,ljavaran,3260618.mp3
702791,26,ljavuy,3260538.mp3
702800,26,ljelet,3260185.mp3
702812,26,ljemama,3260861.mp3
702814,26,ljemanguy,3260711.mp3
